time,speed
651.537230698897,44.353037623448934
651.5872335562032,44.35111760501742
651.6372364135094,44.34909044087444
651.6872392708156,44.346940418865834
651.7372421281216,44.34467831783129
651.7872449854277,44.342273753611664
651.8372478427339,44.339747774097255
651.88725070004,44.337100006083006
651.9372535573461,44.33433000144606
651.9872564146523,44.331404128003534
652.0372592719584,44.328331019834486
652.0872621292646,44.32513612146246
652.1372649865707,44.321816811872075
652.1872678438767,44.318338860819296
652.2372707011829,44.314717034722825
652.2872735584891,44.31094416522818
652.3372764157953,44.30704950928676
652.3872792731013,44.30298647517597
652.4372821304074,44.29876975929695
652.4872849877136,44.29439713459488
652.5372878450197,44.28988480650453
652.5872907023258,44.28522117293961
652.637293559632,44.280397169979366
652.6872964169381,44.275423728158195
652.7372992742443,44.2703061003374
652.7873021315504,44.26503929449939
652.8373049888564,44.25963232692436
652.8873078461627,44.25405575809903
652.9373107034688,44.24831853481096
652.987313560775,44.242447910092494
653.037316418081,44.23643086556347
653.0873192753871,44.230255637258594
653.1373221326933,44.223928420766576
653.1873249899995,44.21745245100767
653.2373278473056,44.210845963405056
653.2873307046117,44.2040949437033
653.3373335619178,44.197192349562194
653.387336419224,44.19015800171475
653.4373392765301,44.18297886806981
653.4873421338361,44.175666634032666
653.5373449911424,44.16822962066867
653.5873478484485,44.16065024239611
653.6373507057547,44.15295037649031
653.6873535630607,44.145122461273075
653.7373564203668,44.137161674452734
653.787359277673,44.1290938257268
653.8373621349792,44.12091206032881
653.8873649922853,44.11262352152338
653.9373678495914,44.104192797997804
653.9873707068975,44.095665473069666
654.0373735642037,44.08703318621684
654.0873764215098,44.07829903473361
654.137379278816,44.069487540792295
654.1873821361221,44.06057789063586
654.2373849934282,44.05157702397778
654.2873878507344,44.04249856363934
654.3373907080404,44.03335120680913
654.3873935653465,44.024105567004966
654.4373964226528,44.01478050318772
654.4873992799589,44.00539849462087
654.537402137265,43.99596160283028
654.5874049945711,43.986440458271304
654.6374078518772,43.97688252737309
654.6874107091834,43.96726945922525
654.7374135664895,43.95760474434256
654.7874164237957,43.947892794770276
654.8374192811018,43.9381259106855
654.8874221384079,43.928315212427336
654.9374249957141,43.918469105428784
654.9874278530201,43.90859859050661
655.0374307103262,43.89870920014641
655.0874335676325,43.88879285538448
655.1374364249386,43.87885212364142
655.1874392822447,43.868898550569014
655.2374421395508,43.85892712647995
655.287444996857,43.848971692493954
655.3374478541631,43.839001823672106
655.3874507114692,43.82900384075044
655.4374535687754,43.81903371318296
655.4874564260815,43.80904683181656
655.5374592833876,43.799065001516894
655.5874621406938,43.78909517997636
655.6374649979998,43.7791471494677
655.6874678553061,43.76919618752971
655.7374707126122,43.759260491383685
655.7874735699183,43.749357817471754
655.8374764272244,43.73949580464046
655.8874792845305,43.72964272268056
655.9374821418367,43.71981686000118
655.9874849991428,43.71002051689426
656.0374878564489,43.700249810750925
656.0874907137551,43.690515093131516
656.1374935710612,43.68081867001055
656.1874964283674,43.67115907071504
656.2374992856735,43.66153355704322
656.2875021429795,43.651946835294495
656.3375050002858,43.642386169316175
656.3875078575919,43.63287911283102
656.437510714898,43.62338465402185
656.4875135722041,43.61395870638017
656.5375164295102,43.60457896530243
656.5875192868164,43.595239088778925
656.6375221441226,43.585927691973126
656.6875250014286,43.576682875316465
656.7375278587348,43.56747512270431
656.7875307160409,43.558305269552605
656.8375335733471,43.54918673318264
656.8875364306532,43.540097924965394
656.9375392879593,43.531054829362255
656.9875421452655,43.52207137506325
657.0375450025716,43.51309860557875
657.0875478598778,43.50418673546088
657.1375507171838,43.495324249318415
657.1875535744899,43.486514777919574
657.2375564317961,43.477733767731756
657.2875592891023,43.46900054642271
657.3375621464083,43.46028208522948
657.3875650037145,43.45160365032669
657.4375678610206,43.442972318418825
657.4875707183268,43.43437078039439
657.5375735756329,43.42580099593133
657.587576432939,43.41726919537408
657.6375792902452,43.40878252519168
657.6875821475513,43.40030601829723
657.7375850048575,43.39187805119757
657.7875878621635,43.383446255306424
657.8375907194696,43.37505367372772
657.8875935767759,43.36669339015637
657.937596434082,43.35833672459836
657.987599291388,43.35000880746603
658.0376021486942,43.3417131543127
658.0876050060003,43.33340607683951
658.1376078633065,43.32510548536933
658.1876107206126,43.31682250509129
658.2376135779188,43.308561478199216
658.2876164352249,43.3003183072569
658.337619292531,43.29207372216768
658.3876221498372,43.2838110424563
658.4376250071432,43.27558818756713
658.4876278644493,43.26734137453455
658.5376307217556,43.25910264402293
658.5876335790617,43.250853029256355
658.6376364363678,43.242596116196516
658.6876392936739,43.23433367478775
658.73764215098,43.226058186976665
658.7876450082862,43.217787420379565
658.8376478655923,43.209496765343175
658.8876507228985,43.201187577228254
658.9376535802046,43.19288001669934
658.9876564375107,43.18455493023171
659.0376592948169,43.176198263727734
659.0876621521229,43.167834132646654
659.1376650094292,43.15944281721188
659.1876678667353,43.15103068222797
659.2376707240414,43.14254885401829
659.2876735813475,43.13407895604581
659.3376764386536,43.12558471969164
659.3876792959597,43.11706240223618
659.437682153266,43.108521902786656
659.487685010572,43.09993109076723
659.5376878678782,43.09130486785678
659.5876907251843,43.08266930423901
659.6376935824904,43.07398550330231
659.6876964397966,43.06525196939634
659.7376992971026,43.056499645012686
659.7877021544089,43.04769499955646
659.837705011715,43.038858782378234
659.8877078690211,43.02998650875221
659.9377107263272,43.021082710648095
659.9877135836333,43.012141310422656
660.0377164409394,43.003159869061385
660.0877192982457,42.994126134913074
660.1377221555517,42.985057231021486
660.1877250128579,42.975946901684516
660.237727870164,42.96680538837191
660.2877307274701,42.957626155764444
660.3377335847763,42.94839284012291
660.3877364420824,42.939133468100344
660.4377392993886,42.92984596229327
660.4877421566947,42.92050438094845
660.5377450140008,42.91111369066522
660.5877478713069,42.90169483568143
660.637750728613,42.892258535827004
660.6877535859193,42.88277779518853
660.7377564432254,42.873268875213405
660.7877593005314,42.86375081667619
660.8377621578376,42.85416749932478
660.8877650151437,42.84454991833064
660.9377678724499,42.83491629406392
660.987770729756,42.825244242724175
661.0377735870621,42.81555781140657
661.0877764443683,42.80583912711763
661.1377793016744,42.796079700612935
661.1877821589806,42.78630887559944
661.2377850162866,42.77651072537937
661.2877878735927,42.76669183453705
661.337790730899,42.75684276702101
661.3877935882051,42.74698064903492
661.4377964455111,42.737108983371144
661.4877993028173,42.727211102938945
661.5378021601234,42.717299083257195
661.5878050174296,42.707381395348804
661.6378078747357,42.69745231251489
661.6878107320418,42.68749140572968
661.737813589348,42.677514419133615
661.7878164466541,42.66755119600853
661.8378193039603,42.65756636785959
661.8878221612663,42.64758852375763
661.9378250185725,42.63764344094257
661.9878278758787,42.62765432148433
662.0378307331848,42.617679093107974
662.0878335904908,42.60770575215973
662.137836447797,42.59773323666033
662.1878393051031,42.587756735546364
662.2378421624093,42.57782686483325
662.2878450197154,42.56788486508443
662.3378478770215,42.557940708387925
662.3878507343277,42.547989962782026
662.4378535916338,42.5380579089142
662.48785644894,42.52815078680367
662.537859306246,42.518281861612884
662.5878621635522,42.50840020525095
662.6378650208584,42.49852109040478
662.6878678781645,42.488683580878636
662.7378707354706,42.47884048915245
662.7878735927767,42.469045008595934
662.8378764500828,42.459260115264414
662.8878793073891,42.44950347499988
662.9378821646951,42.43977933137068
662.9878850220013,42.430078511796665
663.0378878793074,42.42039339744624
663.0878907366135,42.41071996086827
663.1378935939197,42.40108287659046
663.1878964512258,42.39148926822612
663.237899308532,42.38192559696716
663.2879021658381,42.37239632215907
663.3379050231442,42.36287755750489
663.3879078804503,42.353404617111245
663.4379107377564,42.34397000742586
663.4879135950625,42.33457741168386
663.5379164523688,42.32520688151669
663.5879193096748,42.31583602458166
663.637922166981,42.30654138134442
663.6879250242871,42.29728479644681
663.7379278815932,42.2880477095004
663.7879307388994,42.27887552091103
663.8379335962055,42.269725556060216
663.8879364535117,42.26060684702318
663.9379393108178,42.25153227990035
663.9879421681239,42.2424811109285
664.03794502543,42.23349139032261
664.0879478827361,42.224517139395985
664.1379507400424,42.215610834932264
664.1879535973485,42.20673866096474
664.2379564546545,42.19791016495438
664.2879593119607,42.189117936045214
664.3379621692668,42.18037224925991
664.3879650265729,42.17164213626755
664.4379678838791,42.16297784789954
664.4879707411852,42.15435735904058
664.5379735984914,42.14576789665339
664.5879764557975,42.13723898467183
664.6379793131036,42.12875023724168
664.6879821704097,42.120301680673954
664.7379850277158,42.1118951461578
664.7879878850221,42.10351999319592
664.8379907423282,42.095191765828254
664.8879935996342,42.086917138938524
664.9379964569404,42.078692009464326
664.9879993142465,42.070499458476164
665.0380021715526,42.062368388883066
665.0880050288588,42.05427299471947
665.1380078861649,42.04624574531605
665.1880107434711,42.038235788065656
665.2380136007772,42.03029813549118
665.2880164580833,42.02239939809224
665.3380193153894,42.01454413054353
665.3880221726956,42.00673080599453
665.4380250300018,41.998957105279864
665.4880278873079,41.991235277981865
665.5380307446139,41.98355310062963
665.5880336019201,41.97590356799916
665.6380364592262,41.96828252895875
665.6880393165325,41.960737395194165
665.7380421738385,41.95323030900368
665.7880450311446,41.945750151086976
665.8380478884508,41.938340812634216
665.8880507457569,41.9309521895492
665.938053603063,41.923636513422814
665.9880564603691,41.91633918495442
666.0380593176753,41.9090784656103
666.0880621749815,41.90185743011706
666.1380650322876,41.89469369893304
666.1880678895936,41.887580393505864
666.2380707468998,41.880488854129936
666.2880736042059,41.8734437483304
666.3380764615122,41.8664424321168
666.3880793188182,41.85947113659932
666.4380821761243,41.852547543992394
666.4880850334305,41.84567128586776
666.5380878907366,41.83881686917102
666.5880907480428,41.83202105990842
666.6380936053489,41.82525501085095
666.688096462655,41.818522977424415
666.7380993199612,41.81180841274215
666.7881021772673,41.80513423175624
666.8381050345733,41.798496340801655
666.8881078918795,41.791886997759114
666.9381107491857,41.785299881765454
666.9881136064919,41.778747747599965
667.0381164637979,41.77220771422308
667.088119321104,41.76570249780285
667.1381221784102,41.759217607728985
667.1881250357163,41.752787461555826
667.2381278930225,41.74636072737116
667.2881307503286,41.73995059373891
667.3381336076347,41.73355257073043
667.3881364649409,41.727178506348096
667.438139322247,41.72081774383381
667.488142179553,41.71449214344096
667.5381450368592,41.70817933040243
667.5881478941654,41.70187453447977
667.6381507514716,41.69558371881077
667.6881536087776,41.68932266723814
667.7381564660838,41.68303151070143
667.7881593233899,41.67678729656731
667.838162180696,41.67051071051585
667.8881650380022,41.66423913786971
667.9381678953083,41.65797744383448
667.9881707526145,41.65171736390434
668.0381736099206,41.64543959628017
668.0881764672267,41.6391736654102
668.1381793245328,41.63290098136132
668.188182181839,41.6266416027111
668.2381850391452,41.62035687060356
668.2881878964513,41.614070037282495
668.3381907537573,41.6077854811005
668.3881936110635,41.60147452669818
668.4381964683696,41.59516697516373
668.4881993256757,41.58881876382795
668.5382021829819,41.58245986192203
668.588205040288,41.57610728734295
668.6382078975942,41.56972882053286
668.6882107549003,41.56334828761047
668.7382136122064,41.55692506798047
668.7882164695125,41.55048388314069
668.8382193268187,41.54403192082622
668.8882221841249,41.53756489996063
668.938225041431,41.53105694154947
668.988227898737,41.5245471317311
669.0382307560432,41.51801718080184
669.0882336133493,41.51145910328419
669.1382364706556,41.50488273327035
669.1882393279616,41.49829168068676
669.2382421852677,41.49165995616504
669.2882450425739,41.48500986710471
669.33824789988,41.47832727862267
669.3882507571861,41.471630959965296
669.4382536144923,41.46488841742808
669.4882564717984,41.45812913624435
669.5382593291046,41.45135745320869
669.5882621864107,41.444579426606474
669.6382650437167,41.43773577280778
669.6882679010229,41.430899865092414
669.738270758329,41.42404529860679
669.7882736156353,41.41715624707143
669.8382764729413,41.410249349209685
669.8882793302474,41.403293323209994
669.9382821875536,41.39632916368276
669.9882850448597,41.38932120421873
670.0382879021658,41.38230228613467
670.088290759472,41.37525494328165
670.1382936167781,41.368199299260105
670.1882964740843,41.36114461205869
670.2382993313904,41.35404470271659
670.2883021886964,41.34692593721152
670.3383050460026,41.339815103213034
670.3883079033088,41.33265422300698
670.438310760615,41.32549228336044
670.488313617921,41.31832149386164
670.5383164752271,41.31113574227203
670.5883193325333,41.30392104363668
670.6383221898394,41.29670545638119
670.6883250471456,41.28947954895571
670.7383279044517,41.28228397612429
670.7883307617578,41.27504981174811
670.838333619064,41.2678085722231
670.8883364763701,41.26054017647728
670.9383393336761,41.25326653131314
670.9883421909823,41.24600451358757
671.0383450482885,41.23874104868694
671.0883479055947,41.23147695139677
671.1383507629007,41.22419511626563
671.1883536202068,41.21692308053262
671.238356477513,41.20965803937838
